protocol,platform,platform_type,distance_km,noise_factor,run,transmission,effective_qubits,sifted_length,raw_key_rate,qber,secure_key_rate,single_qubit_fidelity,two_qubit_fidelity,T1,T2,num_bases_used,bell_parameter,entanglement_verified,decoy_qber,attack_detected
AB-QKD,ionq_aria,trapped_ion,20,1.2,0,0.3981071705534972,199,121,0.242,0.08995226162779829,0.00970831507543019,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,1,0.3981071705534972,199,116,0.232,0.2793462010217377,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,2,0.3981071705534972,199,116,0.232,0.09752801920355587,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,3,0.3981071705534972,199,103,0.206,0.206618928294465,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,4,0.3981071705534972,199,120,0.24,0.256618928294465,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,5,0.3981071705534972,199,132,0.264,0.16046508214061883,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,6,0.3981071705534972,199,106,0.212,0.206618928294465,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,7,0.3981071705534972,199,118,0.236,0.09752801920355587,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,8,0.3981071705534972,199,128,0.256,0.256618928294465,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.2,9,0.3981071705534972,199,122,0.244,0.5,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,0,0.3981071705534972,199,119,0.238,0.27949620102173767,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,1,0.3981071705534972,199,120,0.24,0.1734355949611316,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,2,0.3981071705534972,199,122,0.244,0.42343559496113164,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,3,0.3981071705534972,199,111,0.222,0.18858711011264678,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,4,0.3981071705534972,199,121,0.242,0.1734355949611316,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,5,0.3981071705534972,199,140,0.28,0.2210546425801792,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,6,0.3981071705534972,199,136,0.272,0.08369200521754187,0.023630227542847416,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,7,0.3981071705534972,199,115,0.23,0.27949620102173767,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,8,0.3981071705534972,199,127,0.254,0.1734355949611316,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,1.5,9,0.3981071705534972,199,121,0.242,0.25676892829446496,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,0,0.3981071705534972,199,86,0.172,0.007018928294464918,0.14917956256751325,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,1,0.3981071705534972,199,71,0.142,0.14987607115160778,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,2,0.3981071705534972,199,94,0.188,0.22924115051668714,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,3,0.3981071705534972,199,76,0.152,0.29273321400875063,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,4,0.3981071705534972,199,79,0.158,0.14987607115160778,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,5,0.3981071705534972,199,87,0.174,0.5,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,6,0.3981071705534972,199,87,0.174,0.13201892829446493,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,7,0.3981071705534972,199,85,0.17,0.13201892829446493,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,8,0.3981071705534972,199,89,0.178,0.007018928294464918,0.15438350079661256,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.0,9,0.3981071705534972,199,98,0.196,0.22924115051668714,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,0,0.3981071705534972,199,157,0.314,0.007268928294464891,0.2711100177817221,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,1,0.3981071705534972,199,173,0.346,0.0660924577062296,0.07868994021999318,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,2,0.3981071705534972,199,173,0.346,0.1249159871179943,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,3,0.3981071705534972,199,179,0.358,0.1249159871179943,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,4,0.3981071705534972,199,173,0.346,0.1249159871179943,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,5,0.3981071705534972,199,168,0.336,0.1947689282944649,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,6,0.3981071705534972,199,158,0.316,0.1406022616277982,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,7,0.3981071705534972,199,173,0.346,0.1249159871179943,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,8,0.3981071705534972,199,166,0.332,0.1947689282944649,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,20,2.5,9,0.3981071705534972,199,160,0.32,0.4447689282944649,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,0,0.31622776601683794,158,124,0.248,0.17400438900649823,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,1,0.31622776601683794,158,117,0.234,0.28006499506710425,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,2,0.31622776601683794,158,126,0.252,0.17400438900649823,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,3,0.31622776601683794,158,128,0.256,0.17400438900649823,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,4,0.31622776601683794,158,128,0.256,0.0906710556731649,0.008920918197026964,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,5,0.31622776601683794,158,132,0.264,0.007337722339831565,0.2276564811236229,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,6,0.31622776601683794,158,134,0.268,0.23810695310906235,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,7,0.31622776601683794,158,113,0.226,0.09824681324892248,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,8,0.31622776601683794,158,155,0.31,0.1406710556731649,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.0,9,0.31622776601683794,158,122,0.244,0.17400438900649823,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,0,0.31622776601683794,158,122,0.244,0.25743772233983153,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,1,0.31622776601683794,158,141,0.282,0.007437722339831554,0.24273989312161753,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,2,0.31622776601683794,158,137,0.274,0.39205310695521617,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,3,0.31622776601683794,158,118,0.236,0.46198317688528606,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,4,0.31622776601683794,158,121,0.242,0.25743772233983153,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,5,0.31622776601683794,158,118,0.236,0.46198317688528606,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,6,0.31622776601683794,158,118,0.236,0.3710740859761952,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,7,0.31622776601683794,158,121,0.242,0.09077105567316489,0.008256021106565837,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,8,0.31622776601683794,158,113,0.226,0.18925590415801338,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.2,9,0.31622776601683794,158,113,0.226,0.28016499506710424,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,0,0.31622776601683794,158,131,0.262,0.23835695310906233,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,1,0.31622776601683794,158,122,0.244,0.1742543890064982,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,2,0.31622776601683794,158,113,0.226,0.007587722339831538,0.1940107660780963,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,3,0.31622776601683794,158,137,0.274,0.3152800300321392,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,4,0.31622776601683794,158,128,0.256,0.1742543890064982,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,5,0.31622776601683794,158,128,0.256,0.09092105567316487,0.008452912673903882,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,6,0.31622776601683794,158,132,0.264,0.23835695310906233,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,7,0.31622776601683794,158,115,0.23,0.09849681324892245,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,8,0.31622776601683794,158,129,0.258,0.1742543890064982,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,1.5,9,0.31622776601683794,158,125,0.25,0.2575877223398315,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,0,0.31622776601683794,158,74,0.148,0.15069486519697436,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,1,0.31622776601683794,158,82,0.164,0.13283772233983152,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,2,0.31622776601683794,158,77,0.154,0.2935520080541172,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,3,0.31622776601683794,158,100,0.2,0.4078377223398315,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,4,0.31622776601683794,158,80,0.16,0.00783772233983151,0.13673610028682476,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,5,0.31622776601683794,158,76,0.152,0.2935520080541172,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,6,0.31622776601683794,158,86,0.172,0.13283772233983152,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,7,0.31622776601683794,158,63,0.126,0.3411710556731648,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,8,0.31622776601683794,158,89,0.178,0.3828377223398315,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.0,9,0.31622776601683794,158,78,0.156,0.00783772233983151,0.13331769777965413,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,0,0.31622776601683794,158,156,0.312,0.2747543890064981,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,1,0.31622776601683794,158,185,0.37,0.2303099445620537,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,2,0.31622776601683794,158,170,0.34,0.302205369398655,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,3,0.31622776601683794,158,170,0.34,0.2433818399868903,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,4,0.31622776601683794,158,173,0.346,0.18455831057512562,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,5,0.31622776601683794,158,177,0.354,0.06691125175159619,0.07807905351608972,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,6,0.31622776601683794,158,165,0.33,0.1330877223398315,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,7,0.31622776601683794,158,183,0.366,0.17475438900649815,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,8,0.31622776601683794,158,165,0.33,0.1955877223398315,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,25,2.5,9,0.31622776601683794,158,166,0.332,0.38308772233983146,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,0,0.251188643150958,125,100,0.2,0.20798811356849037,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,1,0.251188643150958,125,132,0.264,0.1618342674146442,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,2,0.251188643150958,125,137,0.274,0.3156804212607981,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,3,0.251188643150958,125,130,0.26,0.392603498183875,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,4,0.251188643150958,125,119,0.238,0.4625335681139449,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,5,0.251188643150958,125,128,0.256,0.17465478023515701,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,6,0.251188643150958,125,126,0.252,0.17465478023515701,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,7,0.251188643150958,125,123,0.246,0.17465478023515701,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,8,0.251188643150958,125,128,0.256,0.3413214469018237,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.0,9,0.251188643150958,125,123,0.246,0.42465478023515707,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,0,0.251188643150958,125,137,0.274,0.008088113568490353,0.23310990552598945,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,1,0.251188643150958,125,133,0.266,0.008088113568490353,0.2263037768974934,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,2,0.251188643150958,125,123,0.246,0.09142144690182369,0.007224340929180671,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,3,0.251188643150958,125,131,0.262,0.1619342674146442,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,4,0.251188643150958,125,136,0.272,0.1619342674146442,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,5,0.251188643150958,125,115,0.23,0.18990629538667217,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,6,0.251188643150958,125,119,0.238,0.2808153862957631,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,7,0.251188643150958,125,122,0.244,0.3414214469018237,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,8,0.251188643150958,125,118,0.236,0.09899720447758127,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.2,9,0.251188643150958,125,120,0.24,0.09142144690182369,0.007048137491883581,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,0,0.251188643150958,125,113,0.226,0.09914720447758125,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,1,0.251188643150958,125,128,0.256,0.174904780235157,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,2,0.251188643150958,125,127,0.254,0.09157144690182367,0.007181691758333522,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,3,0.251188643150958,125,121,0.242,0.25823811356849036,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,4,0.251188643150958,125,120,0.24,0.008238113568490336,0.2036354099557571,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,5,0.251188643150958,125,122,0.244,0.174904780235157,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,6,0.251188643150958,125,130,0.26,0.4697765751069519,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,7,0.251188643150958,125,121,0.242,0.174904780235157,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,8,0.251188643150958,125,116,0.232,0.28096538629576306,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,1.5,9,0.251188643150958,125,137,0.274,0.08516119049156727,0.020758382445888502,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,0,0.251188643150958,125,78,0.156,0.29420239928277603,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,1,0.251188643150958,125,77,0.154,0.29420239928277603,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,2,0.251188643150958,125,74,0.148,0.008488113568490309,0.12501434938326061,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,3,0.251188643150958,125,78,0.156,0.29420239928277603,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,4,0.251188643150958,125,99,0.198,0.2307103357907125,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,5,0.251188643150958,125,87,0.174,0.1334881135684903,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,6,0.251188643150958,125,76,0.152,0.008488113568490309,0.1283931155828082,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,7,0.251188643150958,125,89,0.178,0.38348811356849033,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,8,0.251188643150958,125,79,0.158,0.29420239928277603,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.0,9,0.251188643150958,125,72,0.144,0.29420239928277603,0.0,0.9995,0.987,10000,1000,6.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,0,0.251188643150958,125,165,0.33,0.008738113568490281,0.27750551360469594,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,1,0.251188643150958,125,152,0.304,0.1420714469018236,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,2,0.251188643150958,125,163,0.326,0.3837381135684903,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,3,0.251188643150958,125,192,0.384,0.16663285041059553,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,4,0.251188643150958,125,167,0.334,0.07123811356849029,0.06173664725595192,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,5,0.251188643150958,125,157,0.314,0.3420714469018236,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,6,0.251188643150958,125,160,0.32,0.13373811356849027,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,7,0.251188643150958,125,165,0.33,0.13373811356849027,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,8,0.251188643150958,125,150,0.3,0.27540478023515697,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,30,2.5,9,0.251188643150958,125,166,0.332,0.19623811356849027,0.0,0.9995,0.987,10000,1000,3.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,0,0.15848931924611134,79,109,0.218,0.10891510680753884,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,1,0.15848931924611134,79,129,0.258,0.2589151068075388,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,2,0.15848931924611134,79,123,0.246,0.2589151068075388,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,3,0.15848931924611134,79,147,0.294,0.15177224966468167,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,4,0.15848931924611134,79,132,0.264,0.2396843375767696,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,5,0.15848931924611134,79,128,0.256,0.008915106807538832,0.21459805057490183,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,6,0.15848931924611134,79,119,0.238,0.008915106807538832,0.19950912514385405,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,7,0.15848931924611134,79,128,0.256,0.17558177347420548,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,8,0.15848931924611134,79,107,0.214,0.20891510680753883,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.0,9,0.15848931924611134,79,112,0.224,0.2816423795348115,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,0,0.15848931924611134,79,111,0.222,0.09992419771662973,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,1,0.15848931924611134,79,135,0.27,0.3167074144998465,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,2,0.15848931924611134,79,141,0.282,0.08044367823611025,0.03151933679212536,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,3,0.15848931924611134,79,123,0.246,0.3423484401408721,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,4,0.15848931924611134,79,113,0.226,0.09992419771662973,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,5,0.15848931924611134,79,132,0.264,0.08593818373061575,0.01845827621738871,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,6,0.15848931924611134,79,136,0.272,0.39363049142292345,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,7,0.15848931924611134,79,115,0.23,0.19083328862572063,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,8,0.15848931924611134,79,123,0.246,0.17568177347420547,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.2,9,0.15848931924611134,79,121,0.242,0.17568177347420547,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,0,0.15848931924611134,79,124,0.248,0.009165106807538804,0.20696756203323202,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,1,0.15848931924611134,79,112,0.224,0.19098328862572062,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,2,0.15848931924611134,79,141,0.282,0.2948793925218245,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,3,0.15848931924611134,79,127,0.254,0.17583177347420545,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,4,0.15848931924611134,79,126,0.252,0.09249844014087213,0.005427962472392882,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,5,0.15848931924611134,79,138,0.276,0.3168574144998465,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,6,0.15848931924611134,79,129,0.258,0.3424984401408721,0.0,0.9995,0.987,10000,1000,4.0,,,,
AB-QKD,ionq_aria,trapped_ion,40,1.5,7,0.15848931924611134,79,113,0.226,0.19098328862572062,0.0,0.9995,0.987,10000,1000,4.0,,,,
